query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,70,AVER,1,39,AVER,1,1,1,1.0,0.9247247576713562,0,1,39,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,71,RMER,1,119,RMER,1,1,1,1.0,0.8284121751785278,0,1,119,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,72,URADR,1,140,URADR,1,1,1,1.0,0.7434716820716858,0,1,140,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,74,ADLL,1,27,ASIR,3,0,1,0.3333333333333333,0.18253245949745178,0,0,27,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,75,RID,1,102,RID,1,1,1,1.0,0.9472815990447998,0,1,102,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,77,OLLL,1,90,OLLL,1,1,1,1.0,0.8462048768997192,0,1,90,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,79,RMFL,1,103,RIH,19,0,0,0.05263157894736842,1.8201355487690307e-05,0,0,103,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,80,AIZR,1,17,AIZR,1,1,1,1.0,0.9154652953147888,0,1,17,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,82,RMDVL,1,115,RMDVL,1,1,1,1.0,0.859297513961792,0,1,115,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,83,M5,1,84,M5,1,1,1,1.0,0.896876335144043,0,1,84,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,85,AVAL,1,32,AVAL,1,1,1,1.0,0.7471714019775391,0,1,32,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,86,ASKR,1,127,SAAVR,14,0,0,0.07142857142857142,0.0005054869106970727,0,0,127,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,87,RMDDL,1,10,AIML,2,0,1,0.5,0.31091538071632385,0,0,10,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,90,BAGL,1,52,BAGL,1,1,1,1.0,0.8895845413208008,0,1,52,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,91,OLLR,1,91,OLLR,1,1,1,1.0,0.794499397277832,0,1,91,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,92,AIZL,1,16,AIZL,1,1,1,1.0,0.6765566468238831,0,1,16,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,93,URADL,1,139,URADL,1,1,1,1.0,0.5777196288108826,0,1,139,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,95,I2L,1,62,I2L,1,1,1,1.0,0.7873976230621338,0,1,62,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,96,ASKL,1,4,ADLL,2,0,1,0.5,0.14471888542175293,0,0,4,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,97,URYDL,1,147,URYDL,1,1,1,1.0,0.578147292137146,0,1,147,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,98,IL2VR,1,79,IL2VR,1,1,1,1.0,0.5719833374023438,0,1,79,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,99,ADEL,1,0,ADAL,3,0,1,0.3333333333333333,0.14596617221832275,0,0,66,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,101,RMEL,1,118,RMEL,1,1,1,1.0,0.9283608198165894,0,1,118,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,102,IL2L,1,87,MI,7,0,0,0.14285714285714285,0.01169147714972496,1,0,83,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,103,CEPDR,1,55,CEPDR,1,1,1,1.0,0.5411108732223511,0,1,55,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,104,AVHL,1,40,AVHL,1,1,1,1.0,0.9529024958610535,0,1,40,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,105,IL2VL,1,78,IL2VL,1,1,1,1.0,0.9237432479858398,0,1,78,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,106,RMDVR,1,116,RMDVR,1,1,1,1.0,0.3073326647281647,1,0,116,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,108,RMDL,1,113,RMDL,1,1,1,1.0,0.7594184279441833,0,1,113,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,109,I3,1,64,I3,1,1,1,1.0,0.9325367212295532,0,1,64,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,110,RIAL,1,96,RIAL,1,1,1,1.0,0.8569671511650085,0,1,96,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,111,AVDL,1,36,AVDL,1,1,1,1.0,0.9568802118301392,0,1,36,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,112,FLPR,1,59,FLPR,1,1,1,1.0,0.7529712319374084,0,1,59,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,113,AIYL,1,130,SIBVR,27,0,0,0.037037037037037035,1.5934591601762804e-06,0,0,130,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,114,OLQVR,1,77,IL2R,4,0,1,0.25,0.05124204233288765,0,0,77,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,115,RIMR,1,105,RIMR,1,1,1,1.0,0.9388983845710754,0,1,105,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,116,AIMR,1,108,RIS,2,0,1,0.5,0.17318576574325562,0,0,108,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,117,SMDVR,1,138,SMDVR,1,1,1,1.0,0.5520188212394714,0,1,138,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,119,AIYR,1,123,RMGR,35,0,0,0.02857142857142857,1.3370993201533565e-08,1,0,123,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,120,IL1R,1,71,IL1R,1,1,1,1.0,0.5498790144920349,0,1,71,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,122,AWAL,1,46,AWAL,1,1,1,1.0,0.8534824848175049,0,1,46,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,124,ASEL,1,8,AIBL,2,0,1,0.5,0.18285347521305084,1,0,20,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,126,AVDR,1,31,AUAR,18,0,0,0.05555555555555555,0.0005630655796267092,1,0,31,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,127,ADAL,1,0,ADAL,1,1,1,1.0,0.7122552990913391,0,1,0,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,128,RIH,1,120,RMEV,2,0,1,0.5,0.022931724786758423,0,0,120,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,131,MCR,1,86,MCR,1,1,1,1.0,0.8917858004570007,0,1,86,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,132,ASGR,1,23,ASGR,1,1,1,1.0,0.9504152536392212,0,1,23,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,133,M1,1,80,M1,1,1,1,1.0,0.9570463299751282,0,1,80,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,136,AWBL,1,48,AWBL,1,1,1,1.0,0.8135215044021606,0,1,48,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,137,I1R,1,61,I1R,1,1,1,1.0,0.9280134439468384,0,1,61,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,138,NSML,1,85,MCL,2,0,1,0.5,0.38655591011047363,0,0,85,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,139,RICR,1,101,RICR,1,1,1,1.0,0.529106616973877,0,1,101,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,141,IL2DR,1,75,IL2DR,1,1,1,1.0,0.5442723035812378,0,1,75,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,142,URAVR,1,89,NSMR,9,0,0,0.1111111111111111,0.00034615304321050644,0,0,88,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,143,M3R,1,82,M3R,1,1,1,1.0,0.9064437747001648,0,1,82,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,2,RMDVR,1,116,RMDVR,1,1,1,1.0,0.9346277117729187,0,1,116,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,3,RIVR,1,110,RIVR,1,1,1,1.0,0.8905441761016846,0,1,110,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,4,I2L,1,62,I2L,1,1,1,1.0,0.9389888644218445,0,1,62,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,5,IL2DL,1,74,IL2DL,1,1,1,1.0,0.9464157819747925,0,1,74,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,6,ASER,1,49,AWBR,3,0,1,0.3333333333333333,0.13632304966449738,0,0,25,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,7,OLLL,1,90,OLLL,1,1,1,1.0,0.8140454292297363,0,1,90,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,8,RIH,1,107,RIR,2,0,1,0.5,0.2550249993801117,0,0,107,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,9,URYVL,1,149,URYVL,1,1,1,1.0,0.9580321907997131,0,1,149,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,11,ASIR,1,5,ADLR,2,0,1,0.5,0.086619071662426,0,0,5,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,12,RMER,1,119,RMER,1,1,1,1.0,0.9576128721237183,0,1,119,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,14,AUAL,1,30,AUAL,1,1,1,1.0,0.8873041868209839,0,1,30,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,15,CEPDL,1,54,CEPDL,1,1,1,1.0,0.8923231363296509,0,1,54,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,16,AVAR,1,33,AVAR,1,1,1,1.0,0.9395371079444885,0,1,33,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,17,SIBDR,1,49,AWBR,4,0,1,0.25,0.05012725666165352,1,0,49,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,18,ASJL,0,34,AVBL,,0,0,0.0,,0,0,34,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,19,FLPL,1,58,FLPL,1,1,1,1.0,0.8840623497962952,0,1,58,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,21,RIS,1,135,SMDDL,4,0,1,0.25,0.15876513719558716,0,0,7,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,22,CEPVL,1,56,CEPVL,1,1,1,1.0,0.6193220615386963,0,1,56,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,23,VB02,1,151,VB02,1,1,1,1.0,0.8010821342468262,0,1,151,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,24,IL1VL,1,72,IL1VL,1,1,1,1.0,0.8985535502433777,0,1,72,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,25,AVJL,1,41,AVJL,1,1,1,1.0,0.9503056406974792,0,1,41,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,26,RICL,1,100,RICL,1,1,1,1.0,0.7504782676696777,0,1,100,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,28,OLQVL,1,94,OLQVL,1,1,1,1.0,0.9316292405128479,0,1,94,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,30,IL2VR,1,79,IL2VR,1,1,1,1.0,0.9552810192108154,0,1,79,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,31,ASGR,1,23,ASGR,1,1,1,1.0,0.9422667026519775,0,1,23,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,32,AIZR,1,17,AIZR,1,1,1,1.0,0.9305077195167542,0,1,17,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,33,RID,1,102,RID,1,1,1,1.0,0.9506465196609497,0,1,102,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,34,AVEL,1,38,AVEL,1,1,1,1.0,0.95315021276474,0,1,38,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,36,URADL,1,141,URAVL,36,0,0,0.027777777777777776,3.5195940606413956e-10,0,0,141,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,37,URBL,1,143,URBL,1,1,1,1.0,0.9393242597579956,0,1,143,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,38,ASHL,1,46,AWAL,2,0,1,0.5,0.1890718787908554,0,0,46,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,40,RIAL,1,96,RIAL,1,1,1,1.0,0.8482058644294739,0,1,96,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,42,RMEL,1,118,RMEL,1,1,1,1.0,0.9390667676925659,0,1,118,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,44,IL1DL,1,68,IL1DL,1,1,1,1.0,0.9105141758918762,0,1,68,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,45,CEPDR,1,55,CEPDR,1,1,1,1.0,0.5262976884841919,0,1,55,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,46,ADAL,1,0,ADAL,1,1,1,1.0,0.9263118505477905,0,1,0,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,47,AWCR,1,39,AVER,12,0,0,0.08333333333333333,3.971829443116803e-08,0,0,39,0
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,48,AIZL,1,16,AIZL,1,1,1,1.0,0.887630820274353,0,1,16,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,49,ASGL,1,22,ASGL,1,1,1,1.0,0.9540919065475464,0,1,22,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,51,AINL,1,12,AINL,1,1,1,1.0,0.7238277792930603,0,1,12,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,52,ADEL,1,2,ADEL,1,1,1,1.0,0.9006799459457397,0,1,2,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,53,AINR,1,13,AINR,1,1,1,1.0,0.9244029521942139,0,1,13,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,54,RMDL,1,113,RMDL,1,1,1,1.0,0.9554131031036377,0,1,113,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,57,RICR,1,101,RICR,1,1,1,1.0,0.4877462685108185,0,1,101,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,58,IL2DR,1,75,IL2DR,1,1,1,1.0,0.9244144558906555,0,1,75,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,61,M5,1,84,M5,1,1,1,1.0,0.9145857691764832,0,1,84,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,62,IL1DR,1,69,IL1DR,1,1,1,1.0,0.9239803552627563,0,1,69,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,63,MI,1,87,MI,1,1,1,1.0,0.9561564326286316,0,1,87,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,65,IL1L,1,70,IL1L,1,1,1,1.0,0.954595685005188,0,1,70,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,67,IL1VR,1,73,IL1VR,1,1,1,1.0,0.8481989502906799,0,1,73,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,70,AVDL,1,36,AVDL,1,1,1,1.0,0.9552007913589478,0,1,36,1
2023-01-18-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-18-01__aeaa297f.npz,73,AIBR,1,9,AIBR,1,1,1,1.0,0.8788806796073914,0,1,9,1
